truth_idx,est_idx,truth_onset,truth_offset,truth_pitch,est_onset,est_offset,est_pitch,onset_diff_ms,offset_diff_ms,pitch_diff_cents,status
222.0000,228.0000,30.6960,30.9174,80.8700,30.6875,30.9099,80.8700,-8.5300,-7.4700,0.0000,matched_strict
223.0000,230.0000,30.9179,31.0289,71.0600,30.9135,31.0286,70.9300,-4.3600,-0.2700,-13.0000,matched_strict
224.0000,229.0000,30.9183,31.0219,79.8200,30.9099,31.0292,79.8000,-8.4200,7.3100,-2.0000,matched_strict
225.0000,231.0000,31.0263,31.2366,78.0300,31.0250,31.2021,77.9900,-1.2800,-34.5600,-4.0000,unmatched_offset
226.0000,232.0000,31.0289,31.2076,71.0000,31.0286,31.2036,70.9300,-0.2700,-3.9700,-7.0000,matched_strict
227.0000,233.0000,31.2125,31.5015,70.8973,31.2036,31.5281,70.8700,-8.8300,26.6400,-2.7310,unmatched_offset
228.0000,234.0000,31.2299,31.5211,63.9300,31.2151,31.5453,63.8900,-14.7800,24.2200,-4.0000,matched_strict
229.0000,235.0000,31.5105,31.9008,70.9400,31.5292,31.8943,70.8700,18.6800,-6.5800,-7.0000,matched_strict
230.0000,236.0000,31.5332,31.5824,79.7450,31.5380,31.5854,79.8000,4.8300,3.0600,5.5000,matched_strict
231.0000,237.0000,31.5632,31.6430,78.0000,31.5693,31.6318,77.9900,6.1200,-11.2200,-1.0000,matched_strict
232.0000,238.0000,31.6286,31.8868,79.7900,31.6307,31.8958,79.6600,2.1000,9.0300,-13.0000,matched_strict
233.0000,239.0000,31.8966,32.0375,84.8450,31.8932,32.0484,84.8200,-3.3800,10.9000,-2.5000,matched_strict
234.0000,240.0000,31.9008,32.2418,70.9928,31.8990,32.2578,70.9300,-1.8900,16.0300,-6.2810,matched_strict
235.0000,241.0000,32.0375,32.2583,81.8850,32.0391,32.2458,81.8300,1.5200,-12.4900,-5.5000,matched_strict
236.0000,243.0000,32.2474,32.5428,70.9750,32.2578,32.5495,70.9100,10.3800,6.7100,-6.5000,matched_strict
237.0000,242.0000,32.2595,32.3463,82.9156,32.2578,32.3563,82.7600,-1.6400,9.9100,-15.5640,matched_strict
238.0000,244.0000,32.3536,32.5544,79.9200,32.3573,32.5469,79.8900,3.6800,-7.5000,-3.0000,matched_strict
239.0000,245.0000,32.5452,32.7970,70.8900,32.5500,32.8120,70.9300,4.8400,15.0100,4.0000,matched_strict
240.0000,246.0000,32.5558,32.8098,80.7200,32.5505,32.8005,80.7500,-5.2300,-9.2800,3.0000,matched_strict
241.0000,248.0000,32.7970,32.9655,71.0100,32.8125,32.9677,71.0200,15.5300,2.2100,1.0000,matched_strict
242.0000,247.0000,32.7987,32.9607,79.9100,32.7995,32.9594,79.8000,0.8100,-1.3500,-11.0000,matched_strict
243.0000,250.0000,32.9655,33.2698,70.9500,32.9688,33.2656,70.8700,3.2500,-4.2200,-8.0000,matched_strict
244.0000,249.0000,32.9710,33.2800,78.0200,32.9661,33.2656,77.9900,-4.8700,-14.3800,-3.0000,matched_strict
245.0000,251.0000,33.2698,33.4860,70.9300,33.2672,33.4766,71.0200,-2.6500,-9.4500,9.0000,matched_strict
246.0000,252.0000,33.2804,33.4864,81.0000,33.2698,33.4698,80.8800,-10.6100,-16.6000,-12.0000,matched_strict
247.0000,254.0000,33.4838,33.5877,79.8000,33.4787,33.5849,79.8000,-5.1100,-2.7600,0.0000,matched_strict
248.0000,253.0000,33.4860,33.5877,70.9800,33.4781,33.5927,70.8700,-7.8900,5.0500,-11.0000,matched_strict
249.0000,256.0000,33.5960,33.7792,78.0200,33.5948,33.7729,77.9900,-1.1700,-6.3100,-3.0000,matched_strict
250.0000,255.0000,33.5993,33.7734,71.0100,33.5932,33.7719,70.9300,-6.0400,-1.5400,-8.0000,matched_strict
251.0000,257.0000,33.7771,34.1017,70.9928,33.7755,34.1177,70.9300,-1.6300,15.9800,-6.2810,matched_strict
252.0000,258.0000,33.7854,34.0927,63.8700,33.7880,34.1245,63.8900,2.6300,31.7800,2.0000,unmatched_offset
253.0000,259.0000,34.1023,34.1577,79.8661,34.1141,34.1609,79.6100,11.7700,3.2200,-25.6060,matched_strict
254.0000,260.0000,34.1089,34.4685,70.9800,34.1193,34.4760,71.0200,10.3500,7.5800,4.0000,matched_strict
255.0000,261.0000,34.1365,34.2030,77.8600,34.1437,34.1974,78.0500,7.3000,-5.5900,19.0000,matched_strict
256.0000,262.0000,34.2060,34.4816,79.8400,34.2057,34.4698,79.5800,-0.3000,-11.8400,-26.0000,matched_strict
257.0000,264.0000,34.4685,34.8002,70.9301,34.4771,34.8193,70.8700,8.6200,19.0400,-6.0150,matched_strict
258.0000,263.0000,34.4815,34.6352,84.8400,34.4766,34.6385,84.6700,-4.9800,3.3500,-17.0000,matched_strict
259.0000,265.0000,34.6352,34.8241,81.9100,34.6391,34.8130,81.8800,3.8700,-11.1100,-3.0000,matched_strict
260.0000,267.0000,34.8148,35.1113,70.9301,34.8203,35.1276,70.9100,5.4700,16.2600,-2.0150,matched_strict
261.0000,266.0000,34.8262,34.9166,82.9514,34.8167,34.9344,82.5200,-9.5500,17.8200,-43.1450,matched_strict
262.0000,268.0000,34.9387,35.1492,79.9400,34.9406,35.1213,79.8900,1.9100,-27.8600,-5.0000,unmatched_offset
263.0000,270.0000,35.1178,35.3698,70.9200,35.1281,35.3995,70.9300,10.3400,29.6800,1.0000,unmatched_offset
264.0000,269.0000,35.1393,35.3698,80.9400,35.1276,35.3771,80.7600,-11.7100,7.2800,-18.0000,matched_strict
265.0000,272.0000,35.3870,35.5715,70.9500,35.3995,35.5896,70.8900,12.4400,18.0500,-6.0000,matched_strict
266.0000,271.0000,35.3895,35.5904,77.9850,35.3906,35.5672,77.9900,1.1000,-23.2000,0.5000,matched_strict
267.0000,274.0000,35.5761,35.8632,70.9700,35.5896,35.8693,70.8700,13.5100,6.0500,-10.0000,matched_strict
268.0000,273.0000,35.5849,35.8671,79.8900,35.5812,35.8719,79.8900,-3.6400,4.7900,0.0000,matched_strict
269.0000,275.0000,35.8671,36.1941,79.9200,35.8719,36.1823,79.8900,4.7900,-11.8100,-3.0000,matched_strict
270.0000,276.0000,35.8858,35.9160,76.1111,35.8813,35.9286,75.5900,-4.5600,12.7000,-52.1090,matched_strict
271.0000,277.0000,35.9160,35.9621,74.9900,35.9151,35.9745,74.2200,-0.8500,12.4100,-77.0000,unmatched_pitch
272.0000,278.0000,35.9704,36.2057,76.0250,35.9729,36.1922,75.9800,2.5600,-13.5200,-4.5000,matched_strict
273.0000,279.0000,36.2033,36.3647,77.9300,36.1943,36.3646,77.9500,-9.0000,-0.1400,2.0000,matched_strict
274.0000,280.0000,36.2082,36.3741,74.8600,36.2083,36.3573,74.8900,0.1700,-16.7700,3.0000,matched_strict
275.0000,281.0000,36.3647,36.4526,77.9600,36.3646,36.4609,77.8000,-0.1400,8.2900,-16.0000,matched_strict
276.0000,282.0000,36.3745,36.4533,70.9781,36.3719,36.4635,70.9300,-2.6000,10.2700,-4.8060,matched_strict
277.0000,283.0000,36.4526,36.6927,77.9650,36.4615,36.6802,77.9500,8.8100,-12.5400,-1.5000,matched_strict
278.0000,284.0000,36.4584,36.6933,74.8100,36.4620,36.6760,74.8900,3.5500,-17.2900,8.0000,matched_strict
279.0000,286.0000,36.6922,36.7299,73.0411,36.6932,36.7427,72.7000,1.0600,12.7700,-34.1110,matched_strict
280.0000,285.0000,36.6927,36.9662,77.9600,36.6802,36.9781,77.9500,-12.5400,11.9500,-1.0000,matched_strict
281.0000,287.0000,36.7299,36.7817,71.2374,36.7292,36.7745,71.2400,-0.7700,-7.2100,0.2630,matched_strict
282.0000,288.0000,36.7817,36.9737,72.9160,36.7839,36.9849,72.9300,2.1600,11.1800,1.3950,matched_strict
283.0000,289.0000,36.9833,37.1752,73.0200,36.9849,37.1870,73.0200,1.5600,11.8300,0.0000,matched_strict
284.0000,290.0000,36.9872,37.1984,69.8000,36.9911,37.1917,69.8500,3.9600,-6.7000,5.0000,matched_strict
285.0000,291.0000,37.1948,37.2992,70.8800,37.1938,37.2990,70.8700,-1.0100,-0.2500,-1.0000,matched_strict
286.0000,292.0000,37.1973,37.6450,77.9562,37.1938,37.6104,77.9900,-3.5900,-34.6200,3.3820,unmatched_offset
287.0000,293.0000,37.2992,37.3813,72.8600,37.2953,37.3901,72.8300,-3.9000,8.8500,-3.0000,matched_strict
288.0000,294.0000,37.3813,37.6105,74.7850,37.3880,37.6073,74.8900,6.7700,-3.2300,10.5000,matched_strict
289.0000,296.0000,37.6300,37.6421,69.5799,37.6260,37.7255,69.8500,-3.9900,83.4100,27.0120,unmatched_offset
290.0000,295.0000,37.6421,38.0324,70.8973,37.6198,37.7448,70.9300,-22.3200,-287.5800,3.2660,unmatched_offset
291.0000,298.0000,37.9854,38.0517,72.6900,37.9818,38.0453,72.7200,-3.6400,-6.3900,3.0000,matched_strict
292.0000,299.0000,38.0324,38.1088,70.8466,38.0448,38.0927,70.9300,12.4200,-16.1000,8.3350,matched_strict
293.0000,300.0000,38.0931,38.1678,72.9800,38.0953,38.1797,72.7300,2.2200,11.8900,-25.0000,matched_strict
294.0000,301.0000,38.1600,38.4755,74.8050,38.1766,38.4818,74.8200,16.5800,6.3100,1.5000,matched_strict
295.0000,302.0000,38.4978,38.7744,58.9500,38.5047,38.7870,58.9700,6.9300,12.5800,2.0000,matched_strict
296.0000,303.0000,38.5076,38.7695,71.0050,38.5057,39.1406,70.9300,-1.8300,371.1300,-7.5000,unmatched_offset
297.0000,304.0000,38.7695,39.1543,77.9600,38.7615,39.1417,77.9700,-8.0300,-12.6400,1.0000,matched_strict
298.0000,306.0000,39.1544,39.5204,73.0600,39.1531,39.4901,72.9300,-1.2900,-30.2600,-13.0000,unmatched_offset
299.0000,305.0000,39.1607,39.5032,77.8776,39.1448,39.5037,77.9500,-15.8900,0.4700,7.2370,matched_strict
300.0000,308.0000,39.5171,39.8713,77.8950,39.5052,39.8703,77.8700,-11.8900,-0.9500,-2.5000,matched_strict
301.0000,310.0000,39.5247,39.8687,74.8300,39.6052,39.8604,74.8200,80.4600,-8.2400,-1.0000,unmatched_onset
302.0000,311.0000,39.8713,40.1879,77.9200,39.8703,40.2047,77.9300,-0.9500,16.7500,1.0000,matched_strict
303.0000,312.0000,39.8780,40.0080,70.9400,39.8734,40.0016,70.7800,-4.5900,-6.4200,-16.0000,matched_strict
304.0000,313.0000,40.0147,40.2185,72.9500,40.0193,40.2135,72.9300,4.5800,-4.9900,-2.0000,matched_strict
305.0000,314.0000,40.2185,40.3331,72.8700,40.2141,40.3432,72.9500,-4.4700,10.1700,8.0000,matched_strict
306.0000,315.0000,40.2188,40.3563,69.9000,40.2198,40.3469,69.8500,1.0200,-9.4100,-5.0000,matched_strict
307.0000,317.0000,40.3471,40.5653,70.9050,40.3490,40.5474,70.9300,1.8400,-17.8600,2.5000,matched_strict
308.0000,316.0000,40.3520,40.5561,77.9600,40.3443,40.5588,77.9500,-7.7700,2.7400,-1.0000,matched_strict
309.0000,318.0000,40.5561,40.8091,77.9600,40.5588,40.8141,77.9500,2.7400,4.9900,-1.0000,matched_strict
310.0000,319.0000,40.5634,40.8265,74.8150,40.5682,40.8151,74.8200,4.8400,-11.3900,0.5000,matched_strict
311.0000,321.0000,40.8266,40.9948,65.8400,40.8323,41.5328,65.9300,5.7100,537.9800,9.0000,unmatched_offset
312.0000,320.0000,40.8287,40.9677,70.8900,40.8266,40.9870,70.8700,-2.1500,19.2400,-2.0000,matched_strict
313.0000,322.0000,40.9677,41.2851,70.9500,40.9870,41.2990,71.0200,19.2400,13.8800,7.0000,matched_strict
314.0000,323.0000,40.9763,41.3047,67.8600,40.9875,41.2995,67.8200,11.2200,-5.2500,-4.0000,matched_strict
315.0000,324.0000,41.2895,41.8355,70.8707,41.2995,41.8469,70.8700,9.9400,11.3800,-0.0660,matched_strict
316.0000,325.0000,41.3047,41.4152,68.8500,41.3021,41.4115,68.7700,-2.6500,-3.7500,-8.0000,matched_strict
317.0000,,41.4152,41.5223,65.9300,,,,,,,missed
318.0000,326.0000,41.5223,41.6450,68.7500,41.5297,41.6521,68.8700,7.4000,7.0900,12.0000,matched_strict
319.0000,327.0000,41.6525,41.8540,67.8400,41.6521,41.8385,67.8900,-0.3900,-15.4300,5.0000,matched_strict
320.0000,328.0000,41.8489,42.1386,70.9400,41.8474,42.1396,70.8700,-1.4800,0.9900,-7.0000,matched_strict
321.0000,329.0000,41.8624,42.1384,63.8900,41.8505,42.1531,63.8900,-11.8500,14.7200,0.0000,matched_strict
322.0000,331.0000,42.1453,42.2011,65.8986,42.1552,42.2073,65.4600,9.9500,6.2100,-43.8570,unmatched_pitch
323.0000,330.0000,42.1486,42.4635,70.8800,42.1396,42.4766,70.9800,-9.0100,13.0700,10.0000,matched_strict
324.0000,332.0000,42.2024,42.2370,63.8478,42.1969,42.2505,64.0200,-5.5500,13.5100,17.2220,matched_strict
325.0000,333.0000,42.2405,42.4774,65.9500,42.2437,42.4838,65.8000,3.2000,6.4100,-15.0000,matched_strict
326.0000,334.0000,42.4774,42.7073,65.9200,42.4838,42.6917,65.8000,6.4100,-15.6300,-12.0000,matched_strict
327.0000,335.0000,42.4920,42.7073,62.8900,42.4958,42.6964,62.8500,3.8700,-10.9500,-4.0000,matched_strict
328.0000,336.0000,42.6945,42.7992,63.8200,42.7042,42.8042,63.9000,9.6900,4.9700,8.0000,matched_strict
329.0000,337.0000,42.7076,42.8901,70.8700,42.7115,43.1125,70.7800,3.8400,222.3700,-9.0000,unmatched_offset
330.0000,338.0000,42.7992,42.8961,66.0353,42.7865,42.9005,65.7900,-12.7400,4.4500,-24.5290,matched_strict
331.0000,339.0000,42.8901,43.1199,70.9600,42.8969,43.1276,67.7100,6.7500,7.6800,-325.0000,unmatched_pitch
332.0000,339.0000,42.8973,43.1243,67.8700,42.8969,43.1276,67.7100,-0.4600,3.3100,-16.0000,matched_strict
333.0000,341.0000,43.1227,43.1228,70.0900,43.1229,43.2443,69.7000,0.2500,121.4200,-39.0000,unmatched_offset
334.0000,340.0000,43.1228,43.5363,70.9527,43.1125,43.2484,71.0600,-10.3500,-287.8400,10.7280,unmatched_offset
335.0000,343.0000,43.4713,43.5404,72.6976,43.5037,43.5641,72.6100,32.3300,23.6100,-8.7640,matched_strict
336.0000,344.0000,43.5363,43.6092,70.9865,43.5656,43.6198,70.8700,29.3400,10.6300,-11.6550,matched_strict
337.0000,345.0000,43.6021,43.6706,72.5798,43.6161,43.6844,72.7200,14.0300,13.7400,14.0180,matched_strict
338.0000,346.0000,43.6817,43.9902,74.8700,43.6807,43.9854,74.7500,-0.9700,-4.7800,-12.0000,matched_strict
339.0000,347.0000,43.9935,44.2451,70.9400,44.0073,44.6562,70.7800,13.7700,411.1600,-16.0000,unmatched_offset
340.0000,,44.0263,44.2805,58.9400,,,,,,,missed
341.0000,348.0000,44.2451,44.6694,77.9300,44.2297,44.6443,77.9300,-15.4000,-25.1200,0.0000,unmatched_offset
342.0000,350.0000,44.6606,45.0119,73.1100,44.6573,44.9875,73.0400,-3.3400,-24.3800,-7.0000,matched_strict
343.0000,349.0000,44.6730,44.9813,77.9082,44.6463,44.9859,77.9300,-26.6300,4.6200,2.1800,matched_strict
344.0000,351.0000,44.9930,45.3541,77.9000,44.9875,45.3516,77.9500,-5.5000,-2.5400,5.0000,matched_strict
345.0000,352.0000,45.0137,45.0457,74.6350,44.9943,45.0583,74.0300,-19.4100,12.5900,-60.5000,unmatched_pitch
346.0000,353.0000,45.0475,45.1077,73.1900,45.0396,45.1073,73.0400,-7.8900,-0.4400,-15.0000,matched_strict
347.0000,354.0000,45.1077,45.3544,74.7100,45.1104,45.3370,74.8900,2.6900,-17.4000,18.0000,matched_strict
348.0000,355.0000,45.3541,45.6679,77.9100,45.3516,45.6865,77.9500,-2.5400,18.6100,4.0000,matched_strict
349.0000,356.0000,45.3580,45.4995,70.9100,45.3573,45.5037,70.8400,-0.7500,4.1500,-7.0000,matched_strict
350.0000,357.0000,45.5079,45.6940,73.0300,45.5151,45.6990,72.9300,7.1800,5.0100,-10.0000,matched_strict
351.0000,358.0000,45.6940,45.8072,72.9500,45.6990,45.8198,72.9300,5.0100,12.6200,-2.0000,matched_strict
352.0000,359.0000,45.6983,45.8420,69.8400,45.7005,45.8292,69.6500,2.2700,-12.8300,-19.0000,matched_strict
353.0000,360.0000,45.8206,46.0510,70.9300,45.8234,46.0365,70.9300,2.8200,-14.5200,0.0000,matched_strict
354.0000,361.0000,45.8305,46.0543,77.8825,45.8260,46.0505,77.9300,-4.4400,-3.7300,4.7550,matched_strict
355.0000,363.0000,46.0536,46.3412,74.8300,46.0583,46.3146,74.9400,4.7700,-26.6400,11.0000,unmatched_offset
356.0000,362.0000,46.0597,46.3284,77.9728,46.0505,46.3156,77.9300,-9.1800,-12.8100,-4.2750,matched_strict
357.0000,365.0000,46.3216,46.4922,65.9800,46.3359,46.4943,66.0200,14.3400,2.1200,4.0000,matched_strict
358.0000,364.0000,46.3325,46.4666,70.9500,46.3292,46.4937,70.9300,-3.3200,27.1500,-2.0000,unmatched_offset
359.0000,367.0000,46.4666,46.8172,70.9400,46.4937,46.8167,71.0200,27.1500,-0.5600,8.0000,matched_strict
360.0000,366.0000,46.4825,46.8288,67.8600,46.4818,46.8052,67.7400,-0.7700,-23.6300,-12.0000,matched_strict
361.0000,368.0000,46.8188,46.8250,68.8000,46.8172,46.9359,68.7700,-1.5900,110.9400,-3.0000,unmatched_offset
362.0000,369.0000,46.8250,47.3425,70.9680,46.8182,47.3490,70.8700,-6.7700,6.4800,-9.8030,matched_strict
363.0000,370.0000,46.9367,47.0369,65.8800,46.9328,47.0510,65.8000,-3.9300,14.0900,-8.0000,matched_strict
364.0000,371.0000,47.0369,47.1575,68.6200,47.0469,47.1547,68.7700,9.9300,-2.8200,15.0000,matched_strict
365.0000,372.0000,47.1575,47.3455,67.8100,47.1547,47.3406,67.7100,-2.8200,-4.8600,-10.0000,matched_strict
366.0000,373.0000,47.3482,47.6522,70.9200,47.3490,47.6427,70.8700,0.7200,-9.5000,-5.0000,matched_strict
367.0000,374.0000,47.3674,47.6415,63.8800,47.3510,47.6562,63.7800,-16.3500,14.7100,-10.0000,matched_strict
368.0000,376.0000,47.6487,47.6864,65.9724,47.6557,47.7245,65.7100,7.0800,38.0600,-26.2400,unmatched_offset
369.0000,375.0000,47.6522,47.9666,70.8600,47.6437,47.9802,70.8700,-8.4600,13.5900,1.0000,matched_strict
370.0000,377.0000,47.6864,47.7342,63.8762,47.7042,47.7557,63.9500,17.7500,21.5300,7.3830,matched_strict
371.0000,378.0000,47.7342,47.9695,66.0080,47.7463,47.9745,65.9300,12.1500,4.9600,-7.8030,matched_strict
372.0000,380.0000,47.9802,48.1814,62.9450,47.9870,48.1870,62.8500,6.8200,5.5700,-9.5000,matched_strict
373.0000,379.0000,47.9810,48.1698,66.0150,47.9745,48.1760,65.9300,-6.5200,6.2400,-8.5000,matched_strict
374.0000,381.0000,48.1702,48.5908,70.9122,48.1760,48.5849,70.7800,5.8400,-5.9200,-13.2160,matched_strict
375.0000,382.0000,48.1842,48.2659,63.8500,48.1776,48.3047,63.8900,-6.6200,38.7500,4.0000,unmatched_offset
376.0000,383.0000,48.2659,48.3514,65.8978,48.2833,48.3807,65.9300,17.3900,29.3200,3.2220,unmatched_offset
377.0000,384.0000,48.3807,48.5936,67.7900,48.3797,48.5911,67.7100,-0.9700,-2.4100,-8.0000,matched_strict
378.0000,385.0000,48.5988,49.0204,71.0439,48.5865,48.7443,71.0200,-12.3300,-276.1400,-2.3930,unmatched_offset
379.0000,386.0000,48.5995,48.7329,69.7950,48.5922,48.7260,69.6900,-7.3500,-6.8400,-10.5000,matched_strict
380.0000,388.0000,48.9695,49.0371,72.8250,48.9776,49.0438,72.7200,8.1400,6.6000,-10.5000,matched_strict
381.0000,389.0000,49.0204,49.0895,71.0764,49.0312,49.0948,70.8700,10.8400,5.2900,-20.6450,matched_strict
382.0000,390.0000,49.0825,49.1624,72.9550,49.0917,49.1854,72.7200,9.2100,22.9700,-23.5000,matched_strict
383.0000,391.0000,49.1590,49.4295,74.9900,49.1609,49.4213,74.9500,1.9100,-8.1300,-4.0000,matched_strict
384.0000,392.0000,49.4668,49.7139,58.9400,49.4542,49.7182,58.9700,-12.5900,4.3100,3.0000,matched_strict
385.0000,393.0000,49.4679,49.7051,70.9042,49.4615,49.7057,70.7400,-6.4500,0.6600,-16.4150,matched_strict
386.0000,395.0000,49.7051,50.0971,77.9500,49.7057,50.0943,77.8900,0.6600,-2.7800,-6.0000,matched_strict
387.0000,397.0000,50.1001,50.4512,73.0900,50.1016,50.4260,72.9300,1.4100,-25.1200,-16.0000,unmatched_offset
388.0000,396.0000,50.1048,50.4261,77.9559,50.0969,50.4292,77.8500,-7.9000,3.1000,-10.5940,matched_strict
389.0000,399.0000,50.4357,50.7906,77.8800,50.4292,50.7786,77.8500,-6.5000,-12.0000,-3.0000,matched_strict
390.0000,398.0000,50.4524,50.5355,74.2400,50.4286,50.4911,74.0300,-23.7000,-44.3300,-21.0000,matched_strict
391.0000,401.0000,50.5355,50.7878,74.7700,50.5375,50.7745,74.8900,2.0200,-13.3700,12.0000,matched_strict
392.0000,402.0000,50.7906,51.1013,77.9400,50.7786,51.1172,77.9500,-12.0000,15.8700,1.0000,matched_strict
393.0000,403.0000,50.7929,50.9272,70.9000,50.7885,50.9276,70.8900,-4.4000,0.4300,-1.0000,matched_strict
394.0000,404.0000,50.9325,51.1434,73.0300,50.9375,51.1458,72.9300,4.9900,2.4200,-10.0000,matched_strict
395.0000,405.0000,51.1434,51.2580,73.0850,51.1458,51.2724,72.9900,2.4200,14.3500,-9.5000,matched_strict
396.0000,406.0000,51.1491,51.2755,70.0100,51.1500,51.2641,69.8100,0.9200,-11.4000,-20.0000,matched_strict
397.0000,407.0000,51.2621,51.4743,77.8892,51.2594,51.4865,77.8900,-2.7700,12.1800,0.0780,matched_strict
398.0000,408.0000,51.2647,51.4786,70.8950,51.2635,51.4682,70.9800,-1.1500,-10.4100,8.5000,matched_strict
399.0000,409.0000,51.4743,51.7805,77.9600,51.4865,51.7417,77.9300,12.1800,-38.8300,-3.0000,unmatched_offset
400.0000,410.0000,51.4837,51.7515,74.8200,51.4875,51.7380,74.8900,3.7800,-13.4500,7.0000,matched_strict
401.0000,412.0000,51.7448,51.9140,66.0900,51.7484,51.9104,65.9300,3.5900,-3.5900,-16.0000,matched_strict
402.0000,411.0000,51.7570,51.8949,70.9300,51.7437,52.2078,70.8700,-13.2200,312.9400,-6.0000,unmatched_offset
403.0000,413.0000,51.8949,52.2043,70.9400,51.9026,52.2037,67.8900,7.7300,-0.6100,-305.0000,unmatched_pitch
404.0000,413.0000,51.9024,52.2159,67.8900,51.9026,52.2037,67.8900,0.2100,-12.2200,0.0000,matched_strict
405.0000,414.0000,52.2117,52.2119,68.6550,52.2073,52.3078,68.8700,-4.4400,95.9400,21.5000,unmatched_offset
406.0000,415.0000,52.2119,52.7649,71.0173,52.2083,52.7401,70.8700,-3.5400,-24.7600,-14.7350,matched_strict
407.0000,416.0000,52.3188,52.4329,65.8800,52.3057,52.4479,65.9300,-13.0600,15.0400,5.0000,matched_strict
408.0000,,52.3207,52.4539,65.8000,,,,,,,missed
409.0000,417.0000,52.4329,52.5642,68.6500,52.4448,52.5536,68.7700,11.9100,-10.5200,12.0000,matched_strict
410.0000,418.0000,52.5683,52.7557,67.7900,52.5583,52.7365,67.8200,-10.0100,-19.2800,3.0000,matched_strict
411.0000,419.0000,52.7609,53.0750,63.9300,52.7453,53.0703,64.0200,-15.6300,-4.7000,9.0000,matched_strict
412.0000,,52.7714,53.0665,70.8839,,,,,,,missed
413.0000,421.0000,53.0670,53.1197,66.0212,53.0682,53.1328,65.5100,1.2700,13.0800,-51.1150,matched_strict
414.0000,420.0000,53.0701,53.3943,70.8800,53.0526,53.3677,70.7400,-17.5500,-26.5800,-14.0000,unmatched_offset
415.0000,422.0000,53.0985,53.1464,63.8762,53.1562,53.3740,65.8000,57.7400,227.5700,192.3830,unmatched_onset+pitch
416.0000,422.0000,53.1435,53.3821,66.0136,53.1562,53.3740,65.8000,12.7100,-8.1800,-21.3560,matched_strict
417.0000,423.0000,53.3821,53.5975,65.9500,53.3740,53.5969,65.9300,-8.1800,-0.5900,-2.0000,matched_strict
418.0000,424.0000,53.3901,53.5917,62.9500,53.3943,53.5979,62.9500,4.1900,6.2600,0.0000,matched_strict
419.0000,425.0000,53.5875,54.0065,70.9506,53.5969,53.9990,70.7800,9.3700,-7.5600,-17.0630,matched_strict
420.0000,426.0000,53.6055,53.6884,63.7350,53.6031,53.7161,63.9000,-2.3600,27.7400,16.5000,unmatched_offset
421.0000,427.0000,53.6884,53.7634,65.8000,53.6745,53.7713,65.8000,-13.9300,7.9100,0.0000,matched_strict
422.0000,428.0000,53.7634,53.9864,67.7500,53.7672,53.9958,67.7100,3.7500,9.4400,-4.0000,matched_strict
423.0000,429.0000,54.0024,54.4960,63.8987,53.9963,54.1776,63.9300,-6.0600,-318.4300,3.1350,unmatched_offset
424.0000,430.0000,54.0073,54.1780,63.0000,54.0172,54.1651,62.8500,9.9100,-12.8600,-15.0000,matched_strict
425.0000,432.0000,54.4530,54.5086,65.7900,54.4464,54.5094,65.5100,-6.6200,0.7800,-28.0000,matched_strict
426.0000,433.0000,54.4960,54.5783,63.8285,54.5094,54.5729,63.9800,13.3400,-5.4200,15.1540,matched_strict
427.0000,434.0000,54.5536,54.6482,65.8400,54.5625,55.2057,65.5100,8.9100,557.5700,-33.0000,unmatched_offset
428.0000,436.0000,54.9534,55.1063,67.7300,54.9537,55.1187,67.7100,0.2700,12.4800,-2.0000,matched_strict
429.0000,437.0000,54.9578,55.7521,70.9500,54.9672,55.7474,70.8700,9.4300,-4.7300,-8.0000,matched_strict
430.0000,,55.1074,55.2054,65.9400,,,,,,,missed
431.0000,438.0000,55.2105,55.3434,67.8300,55.2088,55.3713,67.7400,-1.6800,27.9200,-9.0000,unmatched_offset
432.0000,439.0000,55.3434,55.4086,68.6800,55.3682,55.4198,68.5300,24.8000,11.1700,-15.0000,matched_strict
433.0000,440.0000,55.4086,55.4839,67.8900,55.4120,55.4833,67.7100,3.3600,-0.6100,-18.0000,matched_strict
434.0000,441.0000,55.4839,55.7498,68.8750,55.4823,55.7443,68.7700,-1.6500,-5.5000,-10.5040,matched_strict
435.0000,443.0000,55.7521,56.4709,70.9200,55.7479,56.4615,70.8700,-4.2100,-9.4700,-5.0000,matched_strict
436.0000,442.0000,55.7542,55.9686,68.8750,55.7458,55.9542,68.8700,-8.3800,-14.4500,-0.5040,matched_strict
437.0000,444.0000,55.9686,56.1931,67.8500,55.9625,56.1854,67.8900,-6.1200,-7.6400,4.0000,matched_strict
438.0000,445.0000,56.1931,56.4709,63.8900,56.1969,56.4620,63.8900,3.8100,-8.9500,0.0000,matched_strict
439.0000,447.0000,56.4638,56.6636,65.8995,56.4656,56.8766,65.7900,1.8500,212.9600,-10.9470,unmatched_offset
440.0000,446.0000,56.4700,56.6741,70.8500,56.4630,56.6412,70.8700,-7.0100,-32.9500,2.0000,unmatched_offset
441.0000,448.0000,56.6636,56.9005,62.9500,56.6620,56.8937,62.9500,-1.6200,-6.7500,0.0000,matched_strict
442.0000,449.0000,56.8972,57.2836,63.8450,56.8932,56.9469,63.7500,-4.0200,-336.7600,-9.5000,unmatched_offset
443.0000,450.0000,56.9500,57.0340,62.9200,56.9479,57.0109,62.9500,-2.1300,-23.0700,3.0000,matched_strict
444.0000,452.0000,57.2659,57.4520,60.8600,57.2719,57.4146,60.9400,6.0300,-37.3900,8.0000,unmatched_offset
