truth_idx,est_idx,truth_onset,truth_offset,truth_pitch,est_onset,est_offset,est_pitch,onset_diff_ms,offset_diff_ms,pitch_diff_cents,status
223.0000,232.0000,30.9179,31.0289,71.0600,30.9135,31.0286,71.0000,-4.3583,-0.2742,-6.0000,matched_strict
224.0000,231.0000,30.9183,31.0219,79.8200,30.9099,31.0292,80.0000,-8.4242,7.3067,18.0000,matched_strict
225.0000,233.0000,31.0263,31.2366,78.0300,31.0250,31.2021,78.0000,-1.2800,-34.5567,-3.0000,unmatched_offset
226.0000,234.0000,31.0289,31.2076,71.0000,31.0286,31.2036,71.0000,-0.2742,-3.9742,0.0000,matched_strict
227.0000,235.0000,31.2125,31.5015,70.8973,31.2036,31.5281,71.0000,-8.8342,26.6450,10.2690,unmatched_offset
228.0000,236.0000,31.2299,31.5211,63.9300,31.2151,31.5453,64.0000,-14.7758,24.2225,7.0000,matched_strict
229.0000,237.0000,31.5105,31.9008,70.9400,31.5292,31.8943,71.0000,18.6767,-6.5792,6.0000,matched_strict
230.0000,238.0000,31.5332,31.5824,79.7450,31.5380,31.5854,80.0000,4.8308,3.0567,25.5000,matched_strict
231.0000,239.0000,31.5632,31.6430,78.0000,31.5693,31.6318,78.0000,6.1208,-11.2192,0.0000,matched_strict
232.0000,240.0000,31.6286,31.8868,79.7900,31.6307,31.8958,80.0000,2.0992,9.0333,21.0000,matched_strict
233.0000,241.0000,31.8966,32.0435,84.8450,31.8932,32.0484,85.0000,-3.3808,4.8975,15.5000,matched_strict
234.0000,242.0000,31.9008,32.2418,70.9928,31.8943,31.8990,71.0000,-6.5792,-342.8217,0.7190,matched_strict
235.0000,244.0000,32.0375,32.2583,81.8850,32.0391,32.2458,82.0000,1.5225,-12.4867,11.5000,matched_strict
236.0000,246.0000,32.2474,32.5428,70.9750,32.2578,32.5495,71.0000,10.3825,6.7092,2.5000,matched_strict
237.0000,245.0000,32.2595,32.3463,82.9156,32.2578,32.3563,83.0000,-1.6375,9.9100,8.4360,matched_strict
238.0000,247.0000,32.3536,32.5544,79.9200,32.3573,32.5469,80.0000,3.6817,-7.5050,8.0000,matched_strict
239.0000,248.0000,32.5452,32.7970,70.8900,32.5500,32.8120,71.0000,4.8400,15.0092,11.0000,matched_strict
240.0000,249.0000,32.5558,32.8098,80.7200,32.5505,32.8005,81.0000,-5.2292,-9.2792,28.0000,matched_strict
241.0000,251.0000,32.7970,32.9655,71.0100,32.8125,32.9677,71.0000,15.5300,2.2083,-1.0000,matched_strict
242.0000,250.0000,32.7987,32.9607,79.9100,32.7995,32.9594,80.0000,0.8092,-1.3550,9.0000,matched_strict
243.0000,253.0000,32.9655,33.2698,70.9500,32.9688,33.2656,71.0000,3.2500,-4.2150,5.0000,matched_strict
244.0000,252.0000,32.9710,33.2800,78.0200,32.9661,33.2656,78.0000,-4.8742,-14.3750,-2.0000,matched_strict
245.0000,254.0000,33.2698,33.4860,70.9300,33.2672,33.4766,71.0000,-2.6525,-9.4475,7.0000,matched_strict
246.0000,255.0000,33.2804,33.4864,81.0000,33.2698,33.4698,81.0000,-10.6083,-16.5983,0.0000,matched_strict
247.0000,257.0000,33.4838,33.5877,79.8000,33.4786,33.5849,80.0000,-5.1142,-2.7642,20.0000,matched_strict
248.0000,256.0000,33.4860,33.5877,70.9800,33.4781,33.5927,71.0000,-7.8850,5.0483,2.0000,matched_strict
249.0000,259.0000,33.5960,33.7792,78.0200,33.5948,33.7729,78.0000,-1.1683,-6.3133,-2.0000,matched_strict
250.0000,258.0000,33.5993,33.7734,71.0100,33.5932,33.7719,71.0000,-6.0408,-1.5450,-1.0000,matched_strict
251.0000,260.0000,33.7771,34.1017,70.9928,33.7755,34.1177,71.0000,-1.6292,15.9783,0.7190,matched_strict
252.0000,261.0000,33.7854,34.0927,63.8700,33.7880,34.1245,64.0000,2.6308,31.7792,13.0000,unmatched_offset
253.0000,262.0000,34.1023,34.1577,79.8661,34.1141,34.1609,80.0000,11.7725,3.2175,13.3940,matched_strict
254.0000,263.0000,34.1089,34.4685,70.9800,34.1193,34.4760,71.0000,10.3508,7.5817,2.0000,matched_strict
255.0000,264.0000,34.1365,34.2030,77.8600,34.1437,34.1974,78.0000,7.3000,-5.5942,14.0000,matched_strict
256.0000,265.0000,34.2060,34.4816,79.8400,34.2057,34.4698,80.0000,-0.3008,-11.8383,16.0000,matched_strict
257.0000,267.0000,34.4685,34.8002,70.9301,34.4771,34.8193,71.0000,8.6233,19.0408,6.9850,matched_strict
258.0000,266.0000,34.4815,34.6384,84.8400,34.4766,34.6385,85.0000,-4.9775,0.1717,16.0000,matched_strict
259.0000,268.0000,34.6352,34.8241,81.9100,34.6391,34.8130,82.0000,3.8725,-11.1092,9.0000,matched_strict
260.0000,270.0000,34.8148,35.1113,70.9301,34.8203,35.1276,71.0000,5.4725,16.2642,6.9850,matched_strict
261.0000,269.0000,34.8262,34.9166,82.9514,34.8167,34.9344,83.0000,-9.5533,17.8150,4.8550,matched_strict
262.0000,271.0000,34.9387,35.1492,79.9400,34.9406,35.1214,80.0000,1.9150,-27.8558,6.0000,unmatched_offset
263.0000,273.0000,35.1178,35.3698,70.9200,35.1281,35.3995,71.0000,10.3450,29.6792,8.0000,unmatched_offset
264.0000,272.0000,35.1393,35.3698,80.9400,35.1276,35.3771,81.0000,-11.7058,7.2833,6.0000,matched_strict
265.0000,275.0000,35.3870,35.5715,70.9500,35.3995,35.5896,71.0000,12.4392,18.0533,5.0000,matched_strict
266.0000,274.0000,35.3895,35.5904,77.9850,35.3906,35.5672,78.0000,1.1050,-23.2025,1.5000,matched_strict
267.0000,277.0000,35.5761,35.8632,70.9700,35.5896,35.8693,71.0000,13.5133,6.0508,3.0000,matched_strict
268.0000,276.0000,35.5849,35.8671,79.8900,35.5812,35.8719,80.0000,-3.6400,4.7850,11.0000,matched_strict
269.0000,278.0000,35.8671,36.1941,79.9200,35.8719,36.1823,80.0000,4.7850,-11.8083,8.0000,matched_strict
270.0000,279.0000,35.8858,35.9299,76.1111,35.8813,35.9286,76.0000,-4.5600,-1.2742,-11.1090,matched_strict
271.0000,280.0000,35.9160,35.9621,74.9900,35.9151,35.9745,75.0000,-0.8458,12.4092,1.0000,matched_strict
272.0000,281.0000,35.9704,36.2057,76.0250,35.9729,36.1922,76.0000,2.5567,-13.5225,-2.5000,matched_strict
273.0000,282.0000,36.2033,36.3647,77.9300,36.1943,36.3646,78.0000,-8.9992,-0.1367,7.0000,matched_strict
274.0000,283.0000,36.2082,36.3741,74.8600,36.2083,36.3573,75.0000,0.1733,-16.7683,14.0000,matched_strict
275.0000,284.0000,36.3647,36.4526,77.9600,36.3646,36.4609,78.0000,-0.1367,8.2875,4.0000,matched_strict
276.0000,285.0000,36.3745,36.4533,70.9781,36.3719,36.4635,71.0000,-2.6050,10.2717,2.1940,matched_strict
277.0000,286.0000,36.4526,36.6927,77.9650,36.4615,36.6802,78.0000,8.8083,-12.5417,3.5000,matched_strict
278.0000,287.0000,36.4584,36.6933,74.8100,36.4620,36.6760,75.0000,3.5492,-17.2883,19.0000,matched_strict
279.0000,289.0000,36.6922,36.7337,73.0411,36.6932,36.7427,73.0000,1.0592,8.9883,-4.1110,matched_strict
280.0000,288.0000,36.6927,36.9662,77.9600,36.6802,36.9781,78.0000,-12.5417,11.9550,4.0000,matched_strict
281.0000,290.0000,36.7299,36.7828,71.2374,36.7292,36.7745,71.0000,-0.7733,-8.3408,-23.7370,matched_strict
282.0000,291.0000,36.7817,36.9737,72.9160,36.7839,36.9849,73.0000,2.1642,11.1758,8.3950,matched_strict
283.0000,292.0000,36.9833,37.1752,73.0200,36.9849,37.1870,73.0000,1.5558,11.8292,-2.0000,matched_strict
284.0000,293.0000,36.9872,37.1984,69.8000,36.9911,37.1917,70.0000,3.9558,-6.7033,20.0000,matched_strict
285.0000,294.0000,37.1948,37.3029,70.8800,37.1938,37.2990,71.0000,-1.0100,-3.9017,12.0000,matched_strict
286.0000,295.0000,37.1973,37.6450,77.9562,37.1938,37.6104,78.0000,-3.5900,-34.6233,4.3820,unmatched_offset
287.0000,296.0000,37.2992,37.3957,72.8600,37.2953,37.3901,73.0000,-3.8975,-5.6358,14.0000,matched_strict
288.0000,297.0000,37.3813,37.6105,74.7850,37.3880,37.6073,75.0000,6.7708,-3.2283,21.5000,matched_strict
289.0000,299.0000,37.6300,37.6829,69.5799,37.6260,37.7255,70.0000,-3.9883,42.6108,42.0120,unmatched_offset
290.0000,298.0000,37.6421,38.4956,70.8973,37.6198,37.7448,71.0000,-22.3183,-750.7883,10.2660,unmatched_offset
291.0000,301.0000,37.9854,38.0517,72.6900,37.9818,38.0453,73.0000,-3.6392,-6.3875,31.0000,matched_strict
292.0000,302.0000,38.0324,38.1088,70.8466,38.0448,38.0927,71.0000,12.4217,-16.1017,15.3350,matched_strict
293.0000,303.0000,38.0931,38.1678,72.9800,38.0953,38.1797,73.0000,2.2225,11.8875,2.0000,matched_strict
294.0000,304.0000,38.1600,38.4755,74.8050,38.1766,38.4818,75.0000,16.5825,6.3108,19.5000,matched_strict
295.0000,305.0000,38.4978,38.7744,58.9500,38.5047,38.7870,59.0000,6.9275,12.5792,5.0000,matched_strict
296.0000,306.0000,38.5076,39.1546,71.0050,38.5057,39.1406,71.0000,-1.8308,-14.0250,-0.5000,matched_strict
297.0000,307.0000,38.7695,39.1543,77.9600,38.7615,39.1417,78.0000,-8.0317,-12.6433,4.0000,matched_strict
298.0000,309.0000,39.1544,39.5204,73.0600,39.1531,39.4901,73.0000,-1.2950,-30.2558,-6.0000,unmatched_offset
299.0000,308.0000,39.1607,39.5032,77.8776,39.1448,39.5036,78.0000,-15.8883,0.4658,12.2370,matched_strict
300.0000,311.0000,39.5171,39.8713,77.8950,39.5052,39.8703,78.0000,-11.8917,-0.9475,10.5000,matched_strict
301.0000,310.0000,39.5247,39.8687,74.8300,39.5047,39.5583,75.0000,-20.0625,-310.3267,17.0000,unmatched_offset
302.0000,314.0000,39.8713,40.1879,77.9200,39.8703,40.2047,78.0000,-0.9475,16.7475,8.0000,matched_strict
303.0000,315.0000,39.8780,40.0080,70.9400,39.8734,40.0016,71.0000,-4.5925,-6.4175,6.0000,matched_strict
304.0000,316.0000,40.0147,40.2185,72.9500,40.0193,40.2135,73.0000,4.5808,-4.9883,5.0000,matched_strict
305.0000,317.0000,40.2185,40.3331,72.8700,40.2141,40.3432,73.0000,-4.4675,10.1692,13.0000,matched_strict
306.0000,318.0000,40.2188,40.3563,69.9000,40.2198,40.3469,70.0000,1.0217,-9.4050,10.0000,matched_strict
307.0000,320.0000,40.3471,40.5653,70.9050,40.3490,40.5474,71.0000,1.8383,-17.8642,9.5000,matched_strict
308.0000,319.0000,40.3520,40.5561,77.9600,40.3443,40.5589,78.0000,-7.7692,2.7442,4.0000,matched_strict
309.0000,321.0000,40.5561,40.8091,77.9600,40.5589,40.8141,78.0000,2.7442,4.9925,4.0000,matched_strict
310.0000,322.0000,40.5634,40.8265,74.8150,40.5682,40.8151,75.0000,4.8392,-11.3858,18.5000,matched_strict
311.0000,324.0000,40.8266,40.9948,65.8400,40.8323,41.5328,66.0000,5.7117,537.9825,16.0000,unmatched_offset
312.0000,323.0000,40.8287,40.9677,70.8900,40.8266,40.9870,71.0000,-2.1475,19.2392,11.0000,matched_strict
313.0000,325.0000,40.9677,41.2851,70.9500,40.9870,41.2990,71.0000,19.2392,13.8783,5.0000,matched_strict
314.0000,326.0000,40.9763,41.3431,67.8600,40.9875,41.2995,68.0000,11.2200,-43.6508,14.0000,unmatched_offset
315.0000,327.0000,41.2895,41.8355,70.8707,41.2995,41.8469,71.0000,9.9392,11.3850,12.9340,matched_strict
316.0000,328.0000,41.3047,41.4302,68.8500,41.3021,41.4115,69.0000,-2.6467,-18.7417,15.0000,matched_strict
317.0000,,41.4152,41.5347,65.9300,,,,,,,missed
318.0000,329.0000,41.5223,41.6450,68.7500,41.5297,41.6521,69.0000,7.3975,7.0933,25.0000,matched_strict
319.0000,330.0000,41.6525,41.8540,67.8400,41.6521,41.8385,68.0000,-0.3867,-15.4283,16.0000,matched_strict
320.0000,331.0000,41.8489,42.1386,70.9400,41.8474,42.1396,71.0000,-1.4842,0.9933,6.0000,matched_strict
321.0000,332.0000,41.8624,42.1384,63.8900,41.8505,42.1531,64.0000,-11.8492,14.7150,11.0000,matched_strict
322.0000,334.0000,42.1453,42.2011,65.8986,42.1552,42.2073,66.0000,9.9483,6.2117,10.1430,matched_strict
323.0000,333.0000,42.1486,42.4635,70.8800,42.1396,42.4766,71.0000,-9.0067,13.0725,12.0000,matched_strict
324.0000,335.0000,42.2024,42.2370,63.8478,42.1969,42.2505,64.0000,-5.5450,13.5108,15.2220,matched_strict
325.0000,336.0000,42.2405,42.4774,65.9500,42.2437,42.4839,66.0000,3.2000,6.4142,5.0000,matched_strict
326.0000,337.0000,42.4774,42.7073,65.9200,42.4839,42.6917,66.0000,6.4142,-15.6333,8.0000,matched_strict
327.0000,338.0000,42.4920,42.7073,62.8900,42.4958,42.6964,63.0000,3.8733,-10.9458,11.0000,matched_strict
328.0000,339.0000,42.6945,42.8092,63.8200,42.7042,42.8042,64.0000,9.6867,-5.0433,18.0000,matched_strict
329.0000,340.0000,42.7076,42.8901,70.8700,42.7115,43.1125,71.0000,3.8383,222.3700,13.0000,unmatched_offset
330.0000,341.0000,42.7992,42.8961,66.0353,42.7865,42.9005,66.0000,-12.7417,4.4508,-3.5290,matched_strict
331.0000,342.0000,42.8901,43.1199,70.9600,42.8969,43.1276,68.0000,6.7450,7.6842,-296.0000,unmatched_pitch
332.0000,342.0000,42.8973,43.1243,67.8700,42.8969,43.1276,68.0000,-0.4650,3.3142,13.0000,matched_strict
333.0000,344.0000,43.1227,43.2664,70.0900,43.1229,43.2443,70.0000,0.2467,-22.0892,-9.0000,matched_strict
334.0000,343.0000,43.1228,43.9861,70.9527,43.1125,43.2484,71.0000,-10.3500,-737.6525,4.7280,unmatched_offset
335.0000,346.0000,43.4713,43.5404,72.6976,43.5036,43.5641,73.0000,32.3258,23.6125,30.2360,matched_strict
336.0000,347.0000,43.5363,43.6092,70.9865,43.5656,43.6198,71.0000,29.3450,10.6317,1.3450,matched_strict
337.0000,348.0000,43.6021,43.6706,72.5798,43.6161,43.6844,73.0000,14.0258,13.7350,42.0180,matched_strict
338.0000,349.0000,43.6817,43.9902,74.8700,43.6807,43.9854,75.0000,-0.9708,-4.7833,13.0000,matched_strict
339.0000,350.0000,43.9935,44.6583,70.9400,44.0073,44.6562,71.0000,13.7717,-2.0400,6.0000,matched_strict
340.0000,,44.0263,44.2805,58.9400,,,,,,,missed
341.0000,351.0000,44.2451,44.6694,77.9300,44.2297,44.6443,78.0000,-15.4025,-25.1192,7.0000,unmatched_offset
342.0000,353.0000,44.6606,45.0119,73.1100,44.6573,44.9875,73.0000,-3.3383,-24.3800,-11.0000,matched_strict
343.0000,352.0000,44.6730,44.9813,77.9082,44.6464,44.9859,78.0000,-26.6258,4.6175,9.1800,matched_strict
344.0000,354.0000,44.9930,45.3541,77.9000,44.9875,45.3516,78.0000,-5.5000,-2.5375,10.0000,matched_strict
345.0000,355.0000,45.0137,45.0457,74.6350,44.9943,45.0583,75.0000,-19.4092,12.5933,36.5000,matched_strict
346.0000,356.0000,45.0475,45.1106,73.1900,45.0396,45.1073,73.0000,-7.8867,-3.2783,-19.0000,matched_strict
347.0000,357.0000,45.1077,45.3544,74.7100,45.1104,45.3370,75.0000,2.6867,-17.4008,29.0000,matched_strict
348.0000,358.0000,45.3541,45.6679,77.9100,45.3516,45.6865,78.0000,-2.5375,18.6083,9.0000,matched_strict
349.0000,359.0000,45.3580,45.4995,70.9100,45.3573,45.5036,71.0000,-0.7483,4.1458,9.0000,matched_strict
350.0000,360.0000,45.5079,45.6940,73.0300,45.5151,45.6990,73.0000,7.1842,5.0083,-3.0000,matched_strict
351.0000,361.0000,45.6940,45.8072,72.9500,45.6990,45.8198,73.0000,5.0083,12.6217,5.0000,matched_strict
352.0000,362.0000,45.6983,45.8420,69.8400,45.7005,45.8292,70.0000,2.2708,-12.8333,16.0000,matched_strict
353.0000,363.0000,45.8206,46.0510,70.9300,45.8234,46.0365,71.0000,2.8175,-14.5217,7.0000,matched_strict
354.0000,364.0000,45.8305,46.0543,77.8825,45.8260,46.0505,78.0000,-4.4383,-3.7292,11.7550,matched_strict
355.0000,366.0000,46.0536,46.3412,74.8300,46.0583,46.3146,75.0000,4.7733,-26.6367,17.0000,unmatched_offset
356.0000,365.0000,46.0597,46.3284,77.9728,46.0505,46.3156,78.0000,-9.1792,-12.8050,2.7250,matched_strict
357.0000,368.0000,46.3216,46.4922,65.9800,46.3359,46.4943,66.0000,14.3375,2.1208,2.0000,matched_strict
358.0000,367.0000,46.3325,46.4666,70.9500,46.3292,46.4937,71.0000,-3.3233,27.1500,5.0000,unmatched_offset
359.0000,370.0000,46.4666,46.8172,70.9400,46.4937,46.8167,71.0000,27.1500,-0.5633,6.0000,matched_strict
360.0000,369.0000,46.4825,46.8288,67.8600,46.4818,46.8052,68.0000,-0.7692,-23.6317,14.0000,matched_strict
361.0000,371.0000,46.8188,46.9449,68.8000,46.8172,46.9359,69.0000,-1.5925,-9.0025,20.0000,matched_strict
362.0000,372.0000,46.8250,47.3425,70.9680,46.8182,47.3490,71.0000,-6.7708,6.4783,3.1970,matched_strict
363.0000,373.0000,46.9367,47.0552,65.8800,46.9328,47.0510,66.0000,-3.9275,-4.1983,12.0000,matched_strict
364.0000,374.0000,47.0369,47.1597,68.6200,47.0469,47.1547,69.0000,9.9250,-5.0425,38.0000,matched_strict
365.0000,375.0000,47.1575,47.3455,67.8100,47.1547,47.3406,68.0000,-2.8225,-4.8650,19.0000,matched_strict
366.0000,376.0000,47.3482,47.6522,70.9200,47.3490,47.6427,71.0000,0.7183,-9.5017,8.0000,matched_strict
367.0000,377.0000,47.3674,47.6415,63.8800,47.3510,47.6562,64.0000,-16.3483,14.7100,12.0000,matched_strict
368.0000,379.0000,47.6487,47.7002,65.9724,47.6557,47.7245,66.0000,7.0792,24.2792,2.7600,matched_strict
369.0000,378.0000,47.6522,47.9666,70.8600,47.6437,47.9802,71.0000,-8.4600,13.5883,14.0000,matched_strict
370.0000,380.0000,47.6864,47.7367,63.8762,47.7042,47.7557,64.0000,17.7467,18.9892,12.3830,matched_strict
371.0000,381.0000,47.7342,47.9695,66.0080,47.7464,47.9745,66.0000,12.1542,4.9592,-0.8030,matched_strict
372.0000,383.0000,47.9802,48.1814,62.9450,47.9870,48.1870,63.0000,6.8192,5.5692,5.5000,matched_strict
373.0000,382.0000,47.9810,48.1698,66.0150,47.9745,48.1760,66.0000,-6.5208,6.2417,-1.5000,matched_strict
374.0000,384.0000,48.1702,48.5908,70.9122,48.1760,48.5849,71.0000,5.8417,-5.9242,8.7840,matched_strict
375.0000,385.0000,48.1842,48.3033,63.8500,48.1776,48.3047,64.0000,-6.6158,1.3775,15.0000,matched_strict
376.0000,386.0000,48.2659,48.3514,65.8978,48.2833,48.3807,66.0000,17.3933,29.3192,10.2220,unmatched_offset
377.0000,387.0000,48.3807,48.5936,67.7900,48.3797,48.5911,68.0000,-0.9725,-2.4142,21.0000,matched_strict
378.0000,388.0000,48.5988,49.4219,71.0439,48.5865,48.7443,71.0000,-12.3317,-677.6092,-4.3930,unmatched_offset
379.0000,389.0000,48.5995,48.7329,69.7950,48.5922,48.7260,70.0000,-7.3525,-6.8383,20.5000,matched_strict
380.0000,391.0000,48.9695,49.0371,72.8250,48.9776,49.0438,73.0000,8.1442,6.6000,17.5000,matched_strict
381.0000,392.0000,49.0204,49.0895,71.0764,49.0312,49.0948,71.0000,10.8400,5.2917,-7.6450,matched_strict
382.0000,393.0000,49.0825,49.1624,72.9550,49.0917,49.1854,73.0000,9.2067,22.9667,4.5000,matched_strict
383.0000,394.0000,49.1590,49.4295,74.9900,49.1609,49.4214,75.0000,1.9075,-8.1258,1.0000,matched_strict
384.0000,395.0000,49.4668,49.7139,58.9400,49.4542,49.7182,59.0000,-12.5933,4.3092,6.0000,matched_strict
385.0000,396.0000,49.4679,50.0904,70.9042,49.4615,49.7057,71.0000,-6.4517,-384.6708,9.5850,unmatched_offset
386.0000,397.0000,49.7051,50.0971,77.9500,49.7057,50.0943,78.0000,0.6592,-2.7792,5.0000,matched_strict
387.0000,400.0000,50.1001,50.4512,73.0900,50.1016,50.4260,73.0000,1.4125,-25.1183,-9.0000,unmatched_offset
388.0000,399.0000,50.1048,50.4261,77.9559,50.0969,50.4292,78.0000,-7.8950,3.0967,4.4060,matched_strict
389.0000,402.0000,50.4357,50.7906,77.8800,50.4292,50.7786,78.0000,-6.5033,-12.0042,12.0000,matched_strict
390.0000,403.0000,50.4524,50.5355,74.2400,50.4745,50.5365,73.0000,22.1292,0.9783,-124.0000,unmatched_pitch
391.0000,404.0000,50.5355,50.7878,74.7700,50.5375,50.7745,75.0000,2.0200,-13.3708,23.0000,matched_strict
392.0000,405.0000,50.7906,51.1013,77.9400,50.7786,51.1172,78.0000,-12.0042,15.8675,6.0000,matched_strict
393.0000,406.0000,50.7929,50.9272,70.9000,50.7885,50.9276,71.0000,-4.3983,0.4342,10.0000,matched_strict
394.0000,407.0000,50.9325,51.1434,73.0300,50.9375,51.1458,73.0000,4.9900,2.4233,-3.0000,matched_strict
395.0000,408.0000,51.1434,51.2580,73.0850,51.1458,51.2724,73.0000,2.4233,14.3458,-8.5000,matched_strict
396.0000,409.0000,51.1491,51.2755,70.0100,51.1500,51.2641,70.0000,0.9200,-11.3975,-1.0000,matched_strict
397.0000,410.0000,51.2621,51.4743,77.8892,51.2594,51.4865,78.0000,-2.7650,12.1783,11.0780,matched_strict
398.0000,411.0000,51.2647,51.4786,70.8950,51.2635,51.4682,71.0000,-1.1483,-10.4108,10.5000,matched_strict
399.0000,412.0000,51.4743,51.7805,77.9600,51.4865,51.7417,78.0000,12.1783,-38.8333,4.0000,unmatched_offset
400.0000,413.0000,51.4837,51.7515,74.8200,51.4875,51.7380,75.0000,3.7800,-13.4492,18.0000,matched_strict
401.0000,415.0000,51.7448,51.9140,66.0900,51.7484,51.9104,66.0000,3.5875,-3.5933,-9.0000,matched_strict
402.0000,414.0000,51.7570,51.8949,70.9300,51.7437,52.2078,71.0000,-13.2200,312.9425,7.0000,unmatched_offset
403.0000,416.0000,51.8949,52.2043,70.9400,51.9026,52.2036,68.0000,7.7342,-0.6142,-294.0000,unmatched_pitch
404.0000,416.0000,51.9024,52.2159,67.8900,51.9026,52.2036,68.0000,0.2142,-12.2242,11.0000,matched_strict
405.0000,417.0000,52.2117,52.3204,68.6550,52.2073,52.3078,69.0000,-4.4383,-12.5475,34.5000,matched_strict
406.0000,418.0000,52.2119,52.7649,71.0173,52.2083,52.7401,71.0000,-3.5367,-24.7558,-1.7350,matched_strict
407.0000,419.0000,52.3188,52.4481,65.8800,52.3057,52.4479,66.0000,-13.0608,-0.1533,12.0000,matched_strict
408.0000,,52.3207,52.4539,65.8000,,,,,,,missed
409.0000,420.0000,52.4329,52.5642,68.6500,52.4448,52.5536,69.0000,11.9117,-10.5242,35.0000,matched_strict
410.0000,421.0000,52.5683,52.7557,67.7900,52.5583,52.7365,68.0000,-10.0067,-19.2817,21.0000,matched_strict
411.0000,423.0000,52.7609,53.0750,63.9300,52.7453,53.0703,64.0000,-15.6275,-4.6975,7.0000,matched_strict
412.0000,422.0000,52.7714,53.0665,70.8839,52.7401,52.7422,71.0000,-31.3158,-324.3125,11.6080,unmatched_offset
413.0000,425.0000,53.0670,53.1197,66.0212,53.0682,53.1328,66.0000,1.2692,13.0825,-2.1150,matched_strict
414.0000,424.0000,53.0701,53.3943,70.8800,53.0526,53.3677,71.0000,-17.5458,-26.5817,12.0000,unmatched_offset
415.0000,426.0000,53.0985,53.1464,63.8762,53.1562,53.3740,66.0000,57.7400,227.5683,212.3830,unmatched_onset+pitch
416.0000,426.0000,53.1435,53.3821,66.0136,53.1562,53.3740,66.0000,12.7100,-8.1817,-1.3560,matched_strict
417.0000,427.0000,53.3821,53.5975,65.9500,53.3740,53.5969,66.0000,-8.1817,-0.5850,5.0000,matched_strict
418.0000,428.0000,53.3901,53.5917,62.9500,53.3943,53.5979,63.0000,4.1908,6.2567,5.0000,matched_strict
419.0000,429.0000,53.5875,54.0065,70.9506,53.5969,53.9990,71.0000,9.3750,-7.5617,4.9370,matched_strict
420.0000,430.0000,53.6055,53.7019,63.7350,53.6031,53.7161,64.0000,-2.3550,14.1958,26.5000,matched_strict
421.0000,431.0000,53.6884,53.7948,65.8000,53.6745,53.7714,66.0000,-13.9308,-23.4758,20.0000,matched_strict
422.0000,432.0000,53.7634,53.9864,67.7500,53.7672,53.9958,68.0000,3.7475,9.4433,25.0000,matched_strict
423.0000,433.0000,54.0024,54.9024,63.8987,53.9964,54.1776,64.0000,-6.0558,-724.7658,10.1350,unmatched_offset
424.0000,434.0000,54.0073,54.1780,63.0000,54.0172,54.1651,63.0000,9.9075,-12.8558,0.0000,matched_strict
425.0000,436.0000,54.4530,54.5086,65.7900,54.4464,54.5094,66.0000,-6.6158,0.7850,21.0000,matched_strict
426.0000,437.0000,54.4960,54.5783,63.8285,54.5094,54.5729,64.0000,13.3450,-5.4233,17.1540,matched_strict
427.0000,438.0000,54.5536,54.6482,65.8400,54.5625,55.2057,66.0000,8.9100,557.5692,16.0000,unmatched_offset
428.0000,440.0000,54.9534,55.1063,67.7300,54.9536,55.1187,68.0000,0.2658,12.4800,27.0000,matched_strict
429.0000,441.0000,54.9578,55.7521,70.9500,54.9672,55.7474,71.0000,9.4275,-4.7342,5.0000,matched_strict
430.0000,,55.1074,55.2054,65.9400,,,,,,,missed
431.0000,442.0000,55.2105,55.3796,67.8300,55.2089,55.3714,68.0000,-1.6758,-8.2358,17.0000,matched_strict
432.0000,443.0000,55.3434,55.4202,68.6800,55.3682,55.4198,69.0000,24.7992,-0.4383,32.0000,matched_strict
433.0000,444.0000,55.4086,55.4899,67.8900,55.4120,55.4833,68.0000,3.3592,-6.5567,11.0000,matched_strict
434.0000,445.0000,55.4839,55.7498,68.8750,55.4823,55.7443,69.0000,-1.6483,-5.4992,12.4960,matched_strict
435.0000,447.0000,55.7521,56.4709,70.9200,55.7479,56.4615,71.0000,-4.2133,-9.4717,8.0000,matched_strict
436.0000,446.0000,55.7542,55.9705,68.8750,55.7458,55.9542,69.0000,-8.3767,-16.3533,12.4960,matched_strict
437.0000,448.0000,55.9686,56.1981,67.8500,55.9625,56.1854,68.0000,-6.1200,-12.6833,15.0000,matched_strict
438.0000,449.0000,56.1931,56.4709,63.8900,56.1969,56.4620,64.0000,3.8150,-8.9508,11.0000,matched_strict
439.0000,451.0000,56.4638,56.8846,65.8995,56.4656,56.8766,66.0000,1.8450,-8.0275,10.0530,matched_strict
440.0000,450.0000,56.4700,56.6741,70.8500,56.4630,56.6411,71.0000,-7.0092,-32.9542,15.0000,unmatched_offset
441.0000,452.0000,56.6636,56.9005,62.9500,56.6620,56.8937,63.0000,-1.6208,-6.7500,5.0000,matched_strict
442.0000,453.0000,56.8972,57.2836,63.8450,56.8932,56.9469,64.0000,-4.0208,-336.7550,15.5000,unmatched_offset
443.0000,454.0000,56.9500,57.0340,62.9200,56.9479,57.0109,63.0000,-2.1333,-23.0725,8.0000,matched_strict
444.0000,456.0000,57.2659,57.4520,60.8600,57.2719,57.4146,61.0000,6.0250,-37.3867,14.0000,unmatched_offset
445.0000,457.0000,57.2860,57.9802,63.8987,57.2734,57.4146,64.0000,-12.6025,-565.6467,10.1350,unmatched_offset
446.0000,458.0000,57.3972,57.5657,62.9987,57.4073,57.5531,63.0000,10.0617,-12.5350,0.1330,matched_strict
