truth_idx,est_idx,truth_onset,truth_offset,truth_pitch,est_onset,est_offset,est_pitch,onset_diff_ms,offset_diff_ms,pitch_diff_cents,status
224.0000,218.0000,28.1795,28.2264,80.8900,28.1609,28.2198,81.0000,-18.5925,-6.5983,11.0000,matched_strict
225.0000,219.0000,28.2043,28.2361,79.2700,28.2047,28.2672,79.0000,0.4075,31.0875,-27.0000,unmatched_offset
226.0000,220.0000,28.2464,28.4386,80.9700,28.2630,28.4542,81.0000,16.6308,15.5267,3.0000,matched_strict
227.0000,221.0000,28.4386,28.6444,83.8350,28.4370,28.6432,84.0000,-1.6108,-1.1408,16.5000,matched_strict
228.0000,223.0000,28.6439,29.2436,72.0580,28.6396,29.2448,72.0000,-4.3267,1.2317,-5.7960,matched_strict
229.0000,224.0000,28.6444,28.7985,83.7850,28.6432,28.6474,84.0000,-1.1408,-151.1542,21.5000,matched_strict
230.0000,226.0000,28.8211,29.0482,83.0000,28.8214,29.0417,83.0000,0.2442,-6.4933,0.0000,matched_strict
231.0000,227.0000,29.0359,29.2371,86.1300,29.0370,29.2495,86.0000,1.0692,12.3392,-13.0000,matched_strict
232.0000,229.0000,29.2461,29.3558,82.9100,29.2495,29.3661,83.0000,3.3792,10.3158,9.0000,matched_strict
233.0000,228.0000,29.2513,29.6085,72.0500,29.2464,29.5995,72.0000,-4.9958,-8.9808,-5.0000,matched_strict
234.0000,230.0000,29.3657,29.9182,84.0700,29.3651,30.0589,84.0000,-0.6258,140.7042,-7.0000,unmatched_offset
235.0000,231.0000,29.5955,29.6509,73.9300,29.6000,29.6562,74.0000,4.5400,5.3400,7.0000,matched_strict
236.0000,232.0000,29.6385,29.6999,72.1100,29.6401,29.7047,72.0000,1.6442,4.7575,-11.0000,matched_strict
237.0000,233.0000,29.6898,29.7870,73.9400,29.6948,29.8031,74.0000,5.0017,16.1150,6.0000,matched_strict
238.0000,234.0000,29.7907,29.9178,72.0650,29.7865,29.9260,72.0000,-4.2417,8.2117,-6.5000,matched_strict
239.0000,235.0000,29.9228,30.5513,72.0566,29.9266,30.5521,72.0000,3.7325,0.7833,-5.6570,matched_strict
240.0000,,29.9382,30.1279,84.2000,,,,,,,missed
241.0000,236.0000,30.1351,30.3543,81.0000,30.1349,30.3422,81.0000,-0.2342,-12.1025,0.0000,matched_strict
242.0000,237.0000,30.3440,30.5372,86.0650,30.3427,30.5464,86.0000,-1.3417,9.1942,-6.5000,matched_strict
243.0000,238.0000,30.5407,30.7026,86.0800,30.5490,30.7068,86.0000,8.2883,4.1808,-8.0000,matched_strict
244.0000,239.0000,30.5555,31.1872,72.0052,30.5526,31.1901,72.0000,-2.9058,2.9142,-0.5180,matched_strict
245.0000,240.0000,30.7207,30.7788,80.9500,30.7141,30.7724,81.0000,-6.6075,-6.4542,5.0000,matched_strict
246.0000,241.0000,30.7689,30.8111,79.1600,30.7609,30.8240,79.0000,-7.9525,12.8583,-16.0000,matched_strict
247.0000,242.0000,30.8091,30.9754,80.9400,30.8083,30.9911,81.0000,-0.8067,15.7258,6.0000,matched_strict
248.0000,243.0000,30.9800,31.2052,83.9300,30.9818,31.1958,84.0000,1.8008,-9.3967,7.0000,matched_strict
249.0000,244.0000,31.1959,31.8035,72.0566,31.1922,31.8021,72.0000,-3.7625,-1.4067,-5.6570,matched_strict
250.0000,245.0000,31.2052,31.3818,83.9500,31.1958,31.1995,84.0000,-9.3967,-182.2908,5.0000,matched_strict
251.0000,247.0000,31.3847,31.6082,82.9600,31.3828,31.6089,83.0000,-1.8975,0.6942,4.0000,matched_strict
252.0000,248.0000,31.5968,31.7950,86.1100,31.5911,31.8036,86.0000,-5.6542,8.6158,-11.0000,matched_strict
253.0000,250.0000,31.8018,31.8984,82.8900,31.8057,31.9193,83.0000,3.9392,20.8608,11.0000,matched_strict
254.0000,249.0000,31.8048,32.1416,72.0600,31.8021,32.1620,72.0000,-2.6967,20.3992,-6.0000,matched_strict
255.0000,251.0000,31.9149,32.4901,83.9800,31.9167,32.1526,84.0000,1.7967,-337.4958,2.0000,unmatched_offset
256.0000,252.0000,32.1366,32.1890,74.0567,32.1490,32.1969,74.0000,12.3983,7.8550,-5.6670,matched_strict
257.0000,254.0000,32.1916,32.2399,72.1900,32.1688,32.2427,72.0000,-22.8300,2.7783,-19.0000,matched_strict
258.0000,255.0000,32.2283,32.3106,74.0200,32.2422,32.3130,74.0000,13.8675,2.4508,-2.0000,matched_strict
259.0000,256.0000,32.2994,32.5006,72.0600,32.3057,32.4948,72.0000,6.3292,-5.7883,-6.0000,matched_strict
260.0000,257.0000,32.4958,32.6995,83.9900,32.4896,32.6375,84.0000,-6.2267,-62.0000,1.0000,unmatched_offset
261.0000,258.0000,32.5006,32.6937,72.0500,32.4958,32.7010,72.0000,-4.7467,7.3417,-5.0000,matched_strict
262.0000,259.0000,32.6911,33.1421,74.0095,32.6755,33.1245,74.0000,-15.5892,-17.6408,-0.9460,matched_strict
263.0000,260.0000,32.6914,32.8969,81.0600,32.6828,32.8969,81.0000,-8.5575,0.0050,-6.0000,matched_strict
264.0000,261.0000,32.8998,33.1430,85.7900,32.8974,33.1219,86.0000,-2.3842,-21.1650,21.0000,matched_strict
265.0000,263.0000,33.1364,33.7221,74.0095,33.1250,33.7432,74.0000,-11.3500,21.1692,-0.9460,matched_strict
266.0000,262.0000,33.1430,33.2742,85.7800,33.1250,33.2875,86.0000,-18.0400,13.3000,22.0000,matched_strict
267.0000,264.0000,33.3004,33.4599,81.0350,33.2938,33.4635,81.0000,-6.6500,3.5917,-3.5000,matched_strict
268.0000,265.0000,33.4613,33.5006,83.7700,33.4505,33.5094,84.0000,-10.7492,8.7850,23.0000,matched_strict
269.0000,266.0000,33.4983,33.5470,83.0000,33.4906,33.5479,83.0000,-7.6750,0.8867,0.0000,matched_strict
270.0000,267.0000,33.5528,33.7249,83.9000,33.5484,33.7516,84.0000,-4.3825,26.7025,10.0000,unmatched_offset
271.0000,268.0000,33.7242,34.3501,74.0700,33.7443,34.3490,74.0000,20.0608,-1.1017,-7.0000,matched_strict
272.0000,269.0000,33.7261,33.9604,83.8767,33.7516,33.9401,84.0000,25.4825,-20.2558,12.3330,matched_strict
273.0000,270.0000,33.9540,34.1508,82.9050,33.9542,34.1406,83.0000,0.1367,-10.1250,9.5000,matched_strict
274.0000,271.0000,34.1437,34.3539,85.7700,34.1365,34.3542,86.0000,-7.2417,0.2467,23.0000,matched_strict
275.0000,272.0000,34.3681,34.5048,82.8250,34.3589,34.4943,83.0000,-9.2358,-10.5792,17.5000,matched_strict
276.0000,273.0000,34.3860,34.9659,72.0052,34.3943,34.9781,72.0000,8.2308,12.2450,-0.5180,matched_strict
277.0000,274.0000,34.4904,34.5518,83.9300,34.4984,34.5547,84.0000,8.0775,2.9175,7.0000,matched_strict
278.0000,275.0000,34.5318,34.5861,82.8500,34.5406,34.5880,83.0000,8.8550,1.9008,15.0000,matched_strict
279.0000,276.0000,34.5868,34.9576,83.9600,34.5901,34.9547,84.0000,3.3342,-2.9525,4.0000,matched_strict
280.0000,277.0000,34.9808,35.3988,74.0500,34.9724,35.9979,74.0000,-8.4242,599.0967,-5.0000,unmatched_offset
281.0000,278.0000,34.9866,35.1957,81.1000,34.9802,35.1677,81.0000,-6.3717,-27.9417,-10.0000,unmatched_offset
282.0000,279.0000,35.1891,35.5646,82.1600,35.1854,35.5771,82.0000,-3.6833,12.4533,-16.0000,matched_strict
283.0000,280.0000,35.3674,35.5680,79.1100,35.3792,35.5781,79.0000,11.7867,10.1550,-11.0000,matched_strict
284.0000,281.0000,35.5680,35.7355,79.0200,35.5792,35.7656,79.0000,11.1967,30.1150,-2.0000,unmatched_offset
285.0000,282.0000,35.5682,35.7529,82.1300,35.5792,35.7656,82.0000,10.9667,12.6950,-13.0000,matched_strict
286.0000,,35.7578,35.9851,74.0200,,,,,,,missed
287.0000,283.0000,35.7631,35.9732,81.0700,35.7531,35.9740,81.0000,-9.9550,0.7683,-7.0000,matched_strict
288.0000,284.0000,35.9732,36.3508,80.9600,35.9740,36.3427,81.0000,0.7683,-8.1317,4.0000,matched_strict
289.0000,285.0000,35.9749,36.0274,76.9500,35.9818,36.0427,77.0000,6.8308,15.3383,5.0000,matched_strict
290.0000,286.0000,36.0384,36.0869,76.0800,36.0260,36.0938,76.0000,-12.4083,6.8900,-8.0000,matched_strict
291.0000,287.0000,36.0855,36.3450,77.0300,36.0932,36.3516,77.0000,7.7592,6.5325,-3.0000,matched_strict
292.0000,288.0000,36.3519,36.5464,79.1000,36.3526,36.5406,79.0000,0.7242,-5.7450,-10.0000,matched_strict
293.0000,289.0000,36.3591,36.5656,72.0500,36.3557,36.5620,72.0000,-3.3308,-3.6408,-5.0000,matched_strict
294.0000,291.0000,36.5441,36.7572,75.8600,36.5500,36.7682,76.0000,5.8600,11.0392,14.0000,matched_strict
295.0000,290.0000,36.5464,36.7688,79.0000,36.5411,36.7734,79.0000,-5.2242,4.6375,0.0000,matched_strict
296.0000,292.0000,36.7540,37.1491,71.9345,36.7677,36.9120,72.0000,13.7283,-237.1308,6.5490,unmatched_offset
297.0000,293.0000,36.7631,36.9023,70.9900,36.7703,36.9073,71.0000,7.2525,4.9817,1.0000,matched_strict
298.0000,294.0000,36.9134,37.1495,71.9700,36.9120,37.1443,72.0000,-1.4108,-5.2692,3.0000,matched_strict
299.0000,295.0000,37.1491,37.5687,71.9345,37.1594,37.2276,74.0000,10.2650,-341.1158,206.5490,unmatched_pitch
300.0000,295.0000,37.1607,37.2050,73.8450,37.1594,37.2276,74.0000,-1.3050,22.6242,15.5000,matched_strict
301.0000,296.0000,37.2045,37.2771,72.0300,37.2036,37.2760,72.0000,-0.8942,-1.0283,-3.0000,matched_strict
302.0000,297.0000,37.2736,37.3319,73.8300,37.2755,37.3323,74.0000,1.9008,0.4117,17.0000,matched_strict
303.0000,298.0000,37.3271,37.5641,72.0450,37.3245,37.5599,72.0000,-2.5908,-4.1842,-4.5000,matched_strict
304.0000,299.0000,37.5627,37.7324,68.9100,37.5625,37.7359,69.0000,-0.1600,3.5075,9.0000,matched_strict
305.0000,300.0000,37.5662,38.1331,60.1658,37.5641,38.1323,60.0000,-2.0875,-0.8383,-16.5800,matched_strict
306.0000,301.0000,37.7218,37.9646,65.1000,37.7281,37.9557,65.0000,6.2850,-8.9008,-10.0000,matched_strict
307.0000,302.0000,37.9500,38.1344,69.0300,37.9490,38.1401,69.0000,-1.0817,5.6742,-3.0000,matched_strict
308.0000,303.0000,38.1344,38.3419,69.0200,38.1417,38.3271,69.0000,7.2367,-14.8667,-2.0000,matched_strict
309.0000,304.0000,38.1546,38.3478,74.1000,38.1536,38.3271,74.0000,-0.9542,-20.6767,-10.0000,matched_strict
310.0000,305.0000,38.3462,38.5453,70.0900,38.3318,38.5536,70.0000,-14.3892,8.3458,-9.0000,matched_strict
311.0000,306.0000,38.3481,38.5682,60.0500,38.3469,38.5583,60.0000,-1.2250,-9.8867,-5.0000,matched_strict
312.0000,307.0000,38.5503,38.6960,70.0600,38.5573,38.7161,70.0000,6.9917,20.0958,-6.0000,matched_strict
313.0000,308.0000,38.5682,38.9721,60.0500,38.5583,38.9547,60.0000,-9.8867,-17.3825,-5.0000,matched_strict
314.0000,309.0000,38.7100,38.9616,67.1100,38.7156,38.9714,67.0000,5.6250,9.7742,-11.0000,matched_strict
315.0000,311.0000,38.9671,39.0294,69.7900,38.9672,39.0266,70.0000,0.0675,-2.8875,21.0000,matched_strict
316.0000,310.0000,38.9771,39.3288,60.0700,38.9562,39.3260,60.0000,-20.8200,-2.7583,-7.0000,matched_strict
317.0000,312.0000,39.0066,39.0771,67.1200,39.0005,39.0708,67.0000,-6.0592,-6.2967,-12.0000,matched_strict
318.0000,313.0000,39.0744,39.1338,69.7700,39.0703,39.1359,70.0000,-4.1375,2.0975,23.0000,matched_strict
319.0000,314.0000,39.1121,39.3230,67.1800,39.1156,39.3370,67.0000,3.4950,13.9892,-18.0000,matched_strict
320.0000,315.0000,39.3273,39.6307,65.0400,39.3307,39.6510,65.0000,3.4192,20.3817,-4.0000,matched_strict
321.0000,316.0000,39.3292,39.4739,75.9800,39.3448,39.4422,76.0000,15.6217,-31.7325,2.0000,unmatched_offset
322.0000,317.0000,39.4775,39.6527,77.1300,39.4578,39.6453,77.0000,-19.7075,-7.4175,-13.0000,matched_strict
323.0000,318.0000,39.6559,39.7269,81.0100,39.7214,39.9031,81.0000,65.4442,176.2450,-1.0000,unmatched_onset
324.0000,319.0000,39.6561,39.7121,77.1572,39.7406,39.8849,77.0000,84.4850,172.8058,-15.7190,unmatched_onset
325.0000,319.0000,39.7191,39.8869,77.1572,39.7406,39.8849,77.0000,21.5450,-2.0242,-15.7190,matched_strict
326.0000,318.0000,39.7296,39.9079,81.0116,39.7214,39.9031,81.0000,-8.2158,-4.7850,-1.1570,matched_strict
327.0000,320.0000,39.9085,40.1009,72.2050,39.9073,40.1156,72.0000,-1.2183,14.7650,-20.5000,matched_strict
328.0000,321.0000,39.9119,40.0776,79.1200,39.9104,40.0943,79.0000,-1.5133,16.6308,-12.0000,matched_strict
329.0000,323.0000,40.1005,40.2989,65.0400,40.1042,40.3047,65.0000,3.7167,5.7575,-4.0000,matched_strict
330.0000,322.0000,40.1039,40.3083,76.1100,40.0969,40.3141,76.0000,-6.9850,5.7325,-11.0000,matched_strict
331.0000,324.0000,40.2989,40.7028,65.0300,40.3047,40.6969,65.0000,5.7575,-5.9250,-3.0000,matched_strict
332.0000,325.0000,40.3083,40.3745,76.1000,40.3141,40.3635,76.0000,5.7325,-10.9583,-10.0000,matched_strict
333.0000,326.0000,40.3639,40.4134,77.2600,40.3505,40.4052,77.0000,-13.3992,-8.1517,-25.9970,matched_strict
334.0000,327.0000,40.4027,40.4624,76.0150,40.3969,40.4630,76.0000,-5.8350,0.6408,-1.5000,matched_strict
335.0000,328.0000,40.4636,40.6962,77.1000,40.4604,40.8755,77.0000,-3.1433,179.3708,-10.0000,unmatched_offset
336.0000,,40.6946,41.1212,77.1058,,,,,,,missed
337.0000,329.0000,40.7007,40.7676,67.0600,40.6953,40.7635,67.0000,-5.3375,-4.0883,-6.0000,matched_strict
338.0000,330.0000,40.7644,40.8406,65.1850,40.7604,40.8276,65.0000,-3.9433,-12.9758,-18.5000,matched_strict
339.0000,331.0000,40.8422,40.8978,67.1000,40.8141,40.8823,67.0000,-28.1475,-15.4683,-10.0000,matched_strict
340.0000,332.0000,40.8856,41.1341,65.0500,40.8844,41.1344,65.0000,-1.2050,0.2250,-5.0000,matched_strict
341.0000,333.0000,41.1272,41.3083,68.9000,41.1286,41.3130,69.0000,1.4458,4.7208,10.0000,matched_strict
342.0000,334.0000,41.1336,41.7101,60.0951,41.1339,41.6927,60.0000,0.2942,-17.3517,-9.5130,matched_strict
343.0000,335.0000,41.2989,41.5173,65.0000,41.3016,41.5245,65.0000,2.6125,7.1992,0.0000,matched_strict
344.0000,336.0000,41.5034,41.6945,68.9300,41.5057,41.7099,69.0000,2.3592,15.3558,7.0000,matched_strict
345.0000,337.0000,41.6945,41.8888,68.9500,41.7109,41.9042,69.0000,16.3975,15.3667,5.0000,matched_strict
346.0000,338.0000,41.7182,41.8598,74.1600,41.7161,41.8969,74.0000,-2.0242,37.1050,-16.0000,unmatched_offset
347.0000,339.0000,41.9074,42.1061,70.0000,41.9062,42.1089,70.0000,-1.2000,2.8042,0.0000,matched_strict
348.0000,340.0000,41.9093,42.1091,60.0451,41.9161,42.1068,60.0000,6.8358,-2.3792,-4.5130,matched_strict
349.0000,341.0000,42.1061,42.2313,69.9550,42.1104,42.2500,70.0000,4.3667,18.7100,4.5000,matched_strict
350.0000,342.0000,42.1145,42.5191,60.0600,42.1104,42.5083,60.0000,-4.0533,-10.7567,-6.0000,matched_strict
351.0000,343.0000,42.2456,42.5267,67.1000,42.2526,42.5094,67.0000,7.0042,-17.3350,-10.0000,matched_strict
352.0000,344.0000,42.5069,42.5680,69.7650,42.5078,42.5698,70.0000,0.9025,1.8117,23.5000,matched_strict
353.0000,345.0000,42.5191,42.8773,60.0600,42.5104,42.8714,60.0000,-8.6733,-5.9858,-6.0000,matched_strict
354.0000,346.0000,42.5597,42.6162,67.0844,42.5490,42.6172,67.0000,-10.7817,1.0175,-8.4410,matched_strict
355.0000,347.0000,42.6122,42.6841,69.7700,42.6135,42.6839,70.0000,1.3017,-0.2258,23.0000,matched_strict
356.0000,348.0000,42.6736,42.8630,67.0844,42.6693,42.8740,67.0000,-4.3492,10.9883,-8.4410,matched_strict
357.0000,349.0000,42.8677,43.1964,65.0500,42.8729,43.2031,65.0000,5.2167,6.7650,-5.0000,matched_strict
358.0000,,42.8773,42.9814,60.1100,,,,,,,missed
359.0000,,42.8828,42.9672,75.9752,,,,,,,missed
360.0000,350.0000,42.9744,43.1931,77.0086,43.0078,43.1958,77.0000,33.3725,2.7033,-0.8580,matched_strict
361.0000,352.0000,43.1911,43.2676,77.0030,43.1979,43.4354,77.0000,6.7767,167.8367,-0.3010,unmatched_offset
362.0000,351.0000,43.1959,43.2679,80.9700,43.1927,43.2755,81.0000,-3.1717,7.6108,3.0000,matched_strict
363.0000,353.0000,43.2679,43.4445,80.9700,43.2755,43.4380,81.0000,7.6108,-6.5192,3.0000,matched_strict
364.0000,,43.2701,43.4464,77.0030,,,,,,,missed
365.0000,355.0000,43.4502,43.6129,79.1700,43.4536,43.6234,79.0000,3.4358,10.5575,-17.0000,matched_strict
366.0000,354.0000,43.4509,43.6303,72.2400,43.4531,43.6219,72.0000,2.2350,-8.4150,-24.0000,matched_strict
367.0000,357.0000,43.6281,43.8393,76.1850,43.6328,43.8349,76.0000,4.7325,-4.3742,-18.5000,matched_strict
368.0000,356.0000,43.6332,43.8414,65.0200,43.6250,43.8453,65.0000,-8.1900,3.9525,-2.0000,matched_strict
369.0000,358.0000,43.8381,43.9031,77.1700,43.8422,43.9010,77.0000,4.0375,-2.0883,-17.0000,matched_strict
370.0000,359.0000,43.8414,44.2172,65.0000,43.8453,44.2208,65.0000,3.9525,3.6033,0.0000,matched_strict
371.0000,360.0000,43.8895,43.9786,76.0050,43.8953,43.9667,76.0000,5.7925,-11.9233,-0.5000,matched_strict
372.0000,361.0000,43.9725,44.2593,77.2450,43.9630,44.3891,77.0000,-9.4492,129.7425,-24.5000,unmatched_offset
373.0000,362.0000,44.2232,44.2992,66.8200,44.2198,44.2911,67.0000,-3.3683,-8.0742,18.0000,matched_strict
374.0000,,44.2593,44.5707,77.1900,,,,,,,missed
375.0000,363.0000,44.2983,44.3481,65.1500,44.2745,44.3375,65.0000,-23.8108,-10.6500,-15.0000,matched_strict
376.0000,364.0000,44.3442,44.4098,66.6900,44.3349,44.4047,67.0000,-9.3242,-5.0825,31.0000,matched_strict
377.0000,,44.4006,44.6624,60.1000,,,,,,,missed
378.0000,365.0000,44.4081,44.6636,65.0400,44.4052,44.6630,65.0000,-2.9417,-0.5592,-4.0000,matched_strict
379.0000,366.0000,44.6608,44.8435,68.8700,44.6568,44.8432,69.0000,-4.0492,-0.3108,13.0000,matched_strict
380.0000,367.0000,44.6624,45.2101,60.0965,44.6625,45.6349,60.0000,0.1100,424.8358,-9.6520,unmatched_offset
381.0000,368.0000,44.8366,45.0525,64.9800,44.8323,45.0531,65.0000,-4.3383,0.6050,2.0000,matched_strict
382.0000,369.0000,45.0235,45.2194,68.9200,45.0339,45.2245,69.0000,10.3942,5.0492,8.0000,matched_strict
383.0000,370.0000,45.2194,45.3796,68.9700,45.2260,45.4031,69.0000,6.6117,23.5750,3.0000,matched_strict
384.0000,371.0000,45.2304,45.3734,74.1100,45.2354,45.4016,74.0000,4.9967,28.1625,-11.0000,unmatched_offset
385.0000,372.0000,45.3886,45.6311,70.0200,45.3990,45.6323,70.0000,10.3283,1.2117,-2.0000,matched_strict
386.0000,,45.3933,45.6176,60.0437,,,,,,,missed
387.0000,374.0000,45.6187,45.9997,60.0400,45.6375,45.9880,60.0000,18.7700,-11.7092,-4.0000,matched_strict
388.0000,373.0000,45.6311,45.7607,69.9800,45.6339,45.7807,70.0000,2.7742,19.9992,2.0000,matched_strict
389.0000,375.0000,45.7793,45.9995,67.1800,45.7781,45.9937,67.0000,-1.1650,-5.7900,-18.0000,matched_strict
390.0000,376.0000,45.9939,46.0445,69.7450,45.9896,46.0495,70.0000,-4.3467,4.9992,25.5000,matched_strict
391.0000,377.0000,45.9997,46.3760,60.0400,46.0057,46.3995,60.0000,5.9992,23.4292,-4.0000,matched_strict
392.0000,378.0000,46.0323,46.0973,67.1800,46.0344,46.0969,67.0000,2.1050,-0.4750,-18.0000,matched_strict
393.0000,379.0000,46.0845,46.1497,69.8700,46.0865,46.1547,70.0000,1.9783,5.0275,13.0000,matched_strict
394.0000,380.0000,46.1373,46.3770,67.1800,46.1479,46.3776,67.0000,10.5667,0.6242,-18.0000,matched_strict
395.0000,381.0000,46.3770,46.6497,67.1800,46.3776,46.6536,67.0000,0.6242,3.9358,-18.0000,matched_strict
396.0000,382.0000,46.3810,46.6547,63.8600,46.3833,46.6333,64.0000,2.3333,-21.3567,14.0000,matched_strict
397.0000,383.0000,46.6497,46.7360,67.0800,46.6536,46.7760,67.0000,3.9358,40.0817,-8.0000,unmatched_offset
398.0000,384.0000,46.6673,46.7395,72.0400,46.6562,47.0010,72.0000,-11.0800,261.5717,-4.0000,unmatched_offset
399.0000,385.0000,46.7395,47.0146,72.0800,46.7516,46.8047,70.0000,12.0925,-209.9125,-208.0000,unmatched_pitch
400.0000,385.0000,46.7395,46.7882,69.8500,46.7516,46.8047,70.0000,12.0825,16.4975,15.0000,matched_strict
401.0000,386.0000,46.7866,46.8505,68.9650,46.7807,46.8438,69.0000,-5.8808,-6.7000,3.5000,matched_strict
402.0000,387.0000,46.8432,47.0030,69.8600,46.8401,47.0104,70.0000,-3.0858,7.4267,14.0000,matched_strict
403.0000,388.0000,47.0090,47.1836,79.0400,47.0115,47.1932,79.0000,2.4283,9.6492,-4.0000,matched_strict
404.0000,389.0000,47.0216,47.3463,74.1200,47.0125,47.3510,74.0000,-9.1200,4.7517,-12.0000,matched_strict
405.0000,390.0000,47.1677,47.3547,70.0700,47.1698,47.3505,70.0000,2.1117,-4.2092,-7.0000,matched_strict
406.0000,391.0000,47.3509,47.5603,74.1050,47.3516,47.5464,74.0000,0.6225,-13.9158,-10.5000,matched_strict
407.0000,392.0000,47.3547,47.5611,70.0600,47.3521,47.5630,70.0000,-2.6467,1.9408,-6.0000,matched_strict
408.0000,393.0000,47.5628,47.7620,72.0200,47.5656,47.7573,72.0000,2.8750,-4.7083,-2.0000,matched_strict
409.0000,394.0000,47.5661,47.7672,69.0600,47.5688,47.7589,69.0000,2.6500,-8.3758,-6.0000,matched_strict
410.0000,395.0000,47.7627,47.9564,72.0300,47.7573,47.9141,72.0000,-5.4583,-42.3875,-3.0000,unmatched_offset
411.0000,396.0000,47.7672,48.1125,69.0000,47.7594,48.1479,69.0000,-7.8550,35.3667,0.0000,unmatched_offset
412.0000,397.0000,47.9537,48.1524,65.1300,47.9562,48.1505,65.0000,2.5200,-1.8592,-13.0000,matched_strict
413.0000,399.0000,48.1506,48.3222,67.1200,48.1552,48.3328,67.0000,4.6183,10.6025,-12.0000,matched_strict
414.0000,398.0000,48.1534,48.3207,72.0100,48.1536,48.3146,72.0000,0.2758,-6.1467,-1.0000,matched_strict
415.0000,400.0000,48.3222,48.5274,67.0900,48.3328,48.5672,67.0000,10.6025,39.7475,-9.0000,unmatched_offset
416.0000,401.0000,48.3308,48.5213,64.0300,48.3349,48.5635,64.0000,4.0858,42.2917,-3.0000,unmatched_offset
417.0000,402.0000,48.5262,48.6108,63.9750,48.5917,48.6620,65.0000,65.4167,51.1792,102.5000,unmatched_onset+pitch
418.0000,,48.5274,48.6126,67.1500,,,,,,,missed
419.0000,402.0000,48.6078,48.6651,64.9000,48.5917,48.6620,65.0000,-16.1033,-3.1508,10.0000,matched_strict
420.0000,,48.6107,48.9778,64.9773,,,,,,,missed
421.0000,403.0000,48.6674,48.7503,64.1500,48.6615,48.7286,64.0000,-5.9517,-21.6442,-15.0000,matched_strict
422.0000,404.0000,48.7351,48.9767,64.9900,48.7276,48.9724,65.0000,-7.5258,-4.3042,1.0000,matched_strict
423.0000,406.0000,48.9722,49.3250,72.1000,48.9745,49.3516,72.0000,2.2992,26.5725,-10.0000,unmatched_offset
424.0000,405.0000,48.9767,49.3366,65.0000,48.9745,49.3490,65.0000,-2.2208,12.3583,0.0000,matched_strict
425.0000,407.0000,49.3429,49.3938,68.8831,49.3500,49.4016,69.0000,7.1300,7.7425,11.6880,matched_strict
426.0000,408.0000,49.3643,49.9568,60.0951,49.3542,49.7682,60.0000,-10.1633,-188.5608,-9.5130,unmatched_offset
427.0000,409.0000,49.3932,49.4535,69.9300,49.3734,49.4276,70.0000,-19.7625,-25.8958,7.0000,unmatched_offset
428.0000,410.0000,49.4392,49.5588,68.9300,49.4443,49.5422,69.0000,5.1108,-16.6125,7.0000,matched_strict
429.0000,411.0000,49.5472,49.7778,65.0250,49.5438,49.7740,65.0000,-3.4300,-3.8217,-2.5000,matched_strict
430.0000,412.0000,49.7575,49.9582,69.0600,49.7568,49.9604,69.0000,-0.7292,2.1767,-6.0000,matched_strict
431.0000,413.0000,49.9582,50.1699,69.1000,49.9641,50.1682,69.0000,5.8225,-1.7008,-10.0000,matched_strict
432.0000,414.0000,49.9772,50.1551,74.1400,49.9734,50.1672,74.0000,-3.7125,12.0875,-14.0000,matched_strict
433.0000,416.0000,50.1593,50.3690,60.0400,50.1859,50.3917,60.0000,26.6875,22.6267,-4.0000,matched_strict
434.0000,415.0000,50.1890,50.3623,69.9359,50.1714,50.3797,70.0000,-17.6658,17.3375,6.4100,matched_strict
435.0000,417.0000,50.3664,50.5556,69.9300,50.3818,50.5562,70.0000,15.3508,0.6000,7.0000,matched_strict
436.0000,418.0000,50.3740,50.7521,60.0500,50.3922,50.7714,60.0000,18.1475,19.2242,-5.0000,matched_strict
437.0000,419.0000,50.5615,50.7653,67.1400,50.5594,50.7901,67.0000,-2.1450,24.8442,-14.0000,matched_strict
438.0000,420.0000,50.7571,51.1676,60.0437,50.7760,51.1625,60.0000,18.9117,-5.0800,-4.3740,matched_strict
439.0000,421.0000,50.7644,50.8029,67.1358,50.7885,50.8583,70.0000,24.1317,55.4633,286.4200,unmatched_pitch
440.0000,421.0000,50.7921,50.8536,69.8400,50.7885,50.8583,70.0000,-3.5883,4.7033,16.0000,matched_strict
441.0000,422.0000,50.8344,50.9117,67.1400,50.8401,50.9104,67.0000,5.7442,-1.2933,-14.0000,matched_strict
442.0000,423.0000,50.8986,50.9612,69.8500,50.9047,50.9724,70.0000,6.0575,11.2058,15.0000,matched_strict
443.0000,424.0000,50.9617,51.1536,67.1400,50.9594,51.1703,67.0000,-2.3350,16.7525,-14.0000,matched_strict
444.0000,425.0000,51.1775,51.4875,65.0400,51.1693,51.4937,65.0000,-8.2692,6.2600,-4.0000,matched_strict
445.0000,426.0000,51.1791,51.3102,75.8800,51.1828,51.2802,76.0000,3.7325,-29.9917,12.0000,unmatched_offset
446.0000,427.0000,51.3082,51.4938,77.0700,51.2828,51.4719,77.0000,-25.4275,-21.8850,-7.0000,matched_strict
447.0000,,51.4952,51.5547,77.1058,,,,,,,missed
448.0000,428.0000,51.5004,51.5551,80.9700,51.4859,51.5646,81.0000,-14.4325,9.5233,3.0000,matched_strict
449.0000,429.0000,51.5551,51.7457,81.0400,51.5646,51.7448,81.0000,9.5233,-0.8783,-4.0000,matched_strict
450.0000,,51.5617,51.7455,77.1072,,,,,,,missed
451.0000,430.0000,51.7473,51.9488,72.1200,51.7516,51.9531,72.0000,4.2125,4.2850,-12.0000,matched_strict
